"PLAYER_ID","PLAYER_NAME","PERIOD","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE"
"203546","Ian Clark","2","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-210","141","1","1",2016-12-17
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","9","11","1","1",2016-12-17
"203546","Ian Clark","4","Made Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-228","47","1","1",2016-12-17
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","5","4","57","1","0",2016-12-17
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-40","242","1","0",2016-12-17
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-7","11","1","1",2016-12-17
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","5","-11","56","1","1",2016-12-17
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","20","-119","169","1","1",2016-12-17
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","13","-55","124","1","1",2016-12-17
"203546","Ian Clark","1","Made Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","11","-110","21","1","1",2016-12-20
"203546","Ian Clark","1","Missed Shot","Bank Shot","2PT","Paint (Non-RA)","8-16 ft.","13","66","120","1","0",2016-12-20
"203546","Ian Clark","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","30","96","287","1","0",2016-12-20
"203546","Ian Clark","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","15","13","1","0",2016-12-20
"203546","Ian Clark","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","189","174","1","1",2016-12-20
"203546","Ian Clark","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-207","129","1","0",2016-12-22
"203546","Ian Clark","1","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","-20","-1","1","1",2016-12-22
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","19","122","154","1","1",2016-12-22
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","22","3","1","1",2016-12-22
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","17","-122","124","1","0",2016-12-22
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","2","16","1","1",2016-12-22
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","2","7","1","1",2016-12-23
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","-1","2","1","1",2016-12-23
"203546","Ian Clark","1","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","17","-176","26","1","0",2016-12-25
"203546","Ian Clark","1","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-4","-15","1","1",2016-12-25
"203546","Ian Clark","3","Made Shot","Jump Shot","2PT","Restricted Area","8- ft.","3","-17","31","1","1",2016-12-25
"203546","Ian Clark","1","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","19","-196","11","1","1",2016-12-28
"203546","Ian Clark","1","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-12","11","1","1",2016-12-28
"203546","Ian Clark","2","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-219","139","1","1",2016-12-28
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-204","169","1","0",2016-12-28
"203546","Ian Clark","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","-11","8","1","0",2016-12-28
"203546","Ian Clark","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","-11","16","1","0",2016-12-28
"203546","Ian Clark","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","-6","19","1","0",2016-12-28
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","9","11","1","1",2016-12-30
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","10","9","101","1","0",2016-12-30
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","22","228","-10","1","0",2016-12-30
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-14","11","1","1",2016-12-30
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","0","16","1","1",2016-12-30
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-227","65","1","0",2016-12-30
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","8","-66","46","1","0",2016-12-30
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-150","213","1","0",2016-12-30
"203546","Ian Clark","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-209","149","1","1",2017-01-02
"203546","Ian Clark","2","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","64","249","1","1",2017-01-02
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","-2","8","1","1",2017-01-02
"203546","Ian Clark","2","Made Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","12","-110","61","1","1",2017-01-02
"203546","Ian Clark","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","-17","18","1","0",2017-01-02
"203546","Ian Clark","1","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","24","235","51","1","0",2017-01-04
"203546","Ian Clark","1","Made Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","225","61","1","1",2017-01-04
"203546","Ian Clark","1","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","18","4","185","1","1",2017-01-04
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","9","-89","23","1","0",2017-01-04
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","14","247","1","0",2017-01-04
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-97","247","1","0",2017-01-06
"203546","Ian Clark","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-220","105","1","0",2017-01-08
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","176","195","1","0",2017-01-08
"203546","Ian Clark","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-17","8","1","1",2017-01-08
"203546","Ian Clark","3","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","14","-119","75","1","0",2017-01-08
"203546","Ian Clark","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","-17","13","1","0",2017-01-08
"203546","Ian Clark","1","Made Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","12","-90","85","1","1",2017-01-10
"203546","Ian Clark","1","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","-11","26","1","0",2017-01-10
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","14","-65","124","1","0",2017-01-10
"203546","Ian Clark","2","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-201","149","1","1",2017-01-10
"203546","Ian Clark","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","28","-194","213","1","0",2017-01-10
"203546","Ian Clark","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","10","3","1","0",2017-01-10
"203546","Ian Clark","4","Missed Shot","Bank Shot","2PT","Mid-Range","8-16 ft.","11","-104","56","1","0",2017-01-10
"203546","Ian Clark","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-34","257","1","1",2017-01-10
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","-6","7","1","1",2017-01-10
"203546","Ian Clark","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","133","224","1","1",2017-01-12
"203546","Ian Clark","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","27","173","213","1","1",2017-01-12
"203546","Ian Clark","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","84","247","1","0",2017-01-12
"203546","Ian Clark","2","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","4","16","1","0",2017-01-12
"203546","Ian Clark","3","Made Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","24","-235","75","1","1",2017-01-12
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","13","61","126","1","0",2017-01-12
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","10","-35","100","1","0",2017-01-12
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","13","61","115","1","1",2017-01-12
"203546","Ian Clark","1","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-235","26","1","0",2017-01-16
"203546","Ian Clark","3","Missed Shot","Bank Shot","2PT","Mid-Range","8-16 ft.","10","92","56","1","0",2017-01-16
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-78","247","1","0",2017-01-16
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","22","222","16","1","0",2017-01-18
"203546","Ian Clark","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","0","-7","7","1","0",2017-01-18
"203546","Ian Clark","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","-1","21","1","0",2017-01-18
"203546","Ian Clark","1","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","238","7","1","0",2017-01-20
"203546","Ian Clark","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-173","203","1","0",2017-01-22
"203546","Ian Clark","1","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","17","11","1","1",2017-01-22
"203546","Ian Clark","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-179","200","1","0",2017-01-22
"203546","Ian Clark","3","Made Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","24","241","-16","1","1",2017-01-22
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","24","243","38","1","0",2017-01-22
"203546","Ian Clark","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","-7","18","1","0",2017-01-22
"203546","Ian Clark","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","9","-11","1","0",2017-01-22
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","11","71","85","1","1",2017-01-22
"203546","Ian Clark","1","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","-11","18","1","0",2017-01-23
"203546","Ian Clark","1","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","9","11","1","1",2017-01-23
"203546","Ian Clark","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","133","228","1","1",2017-01-28
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","133","224","1","0",2017-01-28
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","18","105","154","1","1",2017-01-28
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","161","200","1","0",2017-01-28
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","10","107","21","1","0",2017-01-28
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-160","214","1","0",2017-01-29
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","16","-127","100","1","0",2017-02-01
"203546","Ian Clark","2","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","232","52","1","0",2017-02-01
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","28","-71","272","1","0",2017-02-01
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","22","225","36","1","0",2017-02-01
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","11","-1","116","1","1",2017-02-01
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","12","55","116","1","0",2017-02-01
"203546","Ian Clark","1","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-237","8","1","0",2017-02-02
"203546","Ian Clark","1","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","8","37","75","1","1",2017-02-02
"203546","Ian Clark","1","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","8","-20","80","1","0",2017-02-02
"203546","Ian Clark","2","Missed Shot","Layup","2PT","Restricted Area","8- ft.","3","28","16","1","0",2017-02-02
"203546","Ian Clark","3","Made Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","24","246","7","1","1",2017-02-02
"203546","Ian Clark","3","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","17","153","87","1","1",2017-02-02
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","9","21","1","1",2017-02-02
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","8","10","85","1","0",2017-02-02
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","22","16","1","1",2017-02-02
"203546","Ian Clark","2","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","16","-101","129","1","1",2017-02-08
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-1","262","1","0",2017-02-08
"203546","Ian Clark","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","27","-50","273","1","1",2017-02-08
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-86","252","1","0",2017-02-08
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-201","164","1","0",2017-02-08
"203546","Ian Clark","1","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","19","143","129","1","0",2017-02-11
"203546","Ian Clark","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","23","159","178","1","0",2017-02-11
"203546","Ian Clark","1","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","9","-71","61","1","0",2017-02-13
"203546","Ian Clark","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-210","129","1","1",2017-02-13
"203546","Ian Clark","2","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","11","-55","106","1","1",2017-02-13
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","12","7","1","1",2017-02-13
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","21","212","18","1","0",2017-02-13
"203546","Ian Clark","2","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-192","169","1","1",2017-02-13
"203546","Ian Clark","3","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","19","-186","70","1","1",2017-02-13
"203546","Ian Clark","3","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","17","-74","159","1","0",2017-02-13
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-202","164","1","0",2017-02-13
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","14","-89","120","1","0",2017-02-13
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","11","-25","115","1","1",2017-02-13
"203546","Ian Clark","4","Made Shot","Bank Shot","2PT","Paint (Non-RA)","8- ft.","6","-65","11","1","1",2017-02-13
"203546","Ian Clark","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","-12","8","1","0",2017-02-13
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","19","132","139","1","0",2017-02-13
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","20","-1","203","1","1",2017-02-13
"203546","Ian Clark","1","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-179","180","1","0",2017-02-15
"203546","Ian Clark","2","Made Shot","Bank Shot","2PT","Paint (Non-RA)","8- ft.","7","-37","65","1","1",2017-02-15
"203546","Ian Clark","3","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-202","169","1","1",2017-02-15
"203546","Ian Clark","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","19","16","1","0",2017-02-15
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","10","-6","101","1","0",2017-02-15
"203546","Ian Clark","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-210","164","1","1",2017-02-15
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","232","7","1","0",2017-02-23
"203546","Ian Clark","4","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","-1","23","1","0",2017-02-23
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","10","21","1","1",2017-02-23
"203546","Ian Clark","1","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","18","105","154","1","0",2017-02-25
"203546","Ian Clark","1","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-53","259","1","1",2017-02-25
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","1","11","1","1",2017-02-25
"203546","Ian Clark","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-99","244","1","0",2017-02-25
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-9","8","1","1",2017-02-25
"203546","Ian Clark","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","4","23","1","1",2017-02-25
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","151","205","1","0",2017-02-25
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","89","242","1","0",2017-02-25
"203546","Ian Clark","3","Made Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","24","-243","-1","1","1",2017-02-27
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","13","-7","134","1","1",2017-02-27
"203546","Ian Clark","1","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","19","-143","136","1","1",2017-02-28
"203546","Ian Clark","1","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","17","105","136","1","0",2017-02-28
"203546","Ian Clark","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","0","3","-6","1","0",2017-03-02
"203546","Ian Clark","1","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","21","-217","-34","1","0",2017-03-05
"203546","Ian Clark","1","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","7","42","61","1","1",2017-03-05
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","5","-29","51","1","0",2017-03-05
"203546","Ian Clark","2","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-237","-31","1","0",2017-03-05
"203546","Ian Clark","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","-19","7","1","1",2017-03-05
"203546","Ian Clark","1","Made Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","236","26","1","1",2017-03-06
"203546","Ian Clark","2","Made Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-230","57","1","1",2017-03-06
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","20","2","1","1",2017-03-06
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","15","94","124","1","0",2017-03-06
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","12","18","1","1",2017-03-08
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","22","7","1","1",2017-03-10
"203546","Ian Clark","2","Made Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-232","21","1","1",2017-03-10
"203546","Ian Clark","2","Missed Shot","Layup","2PT","Restricted Area","8- ft.","1","15","7","1","0",2017-03-10
"203546","Ian Clark","2","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","21","212","8","1","1",2017-03-10
"203546","Ian Clark","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-202","151","1","0",2017-03-10
"203546","Ian Clark","4","Made Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","230","62","1","1",2017-03-10
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","5","50","13","1","0",2017-03-10
"203546","Ian Clark","1","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8-16 ft.","10","-60","85","1","0",2017-03-11
"203546","Ian Clark","2","Made Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","14","148","23","1","1",2017-03-11
"203546","Ian Clark","2","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","21","-166","136","1","1",2017-03-11
"203546","Ian Clark","2","Made Shot","Bank Shot","2PT","Mid-Range","8-16 ft.","11","-91","75","1","1",2017-03-11
"203546","Ian Clark","2","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-132","205","1","1",2017-03-11
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","15","-137","70","1","0",2017-03-11
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","1","1","1","1",2017-03-11
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-9","-6","1","1",2017-03-11
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","17","-168","28","1","0",2017-03-11
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","12","-122","41","1","0",2017-03-11
"203546","Ian Clark","3","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","78","232","1","1",2017-03-11
"203546","Ian Clark","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-17","0","1","1",2017-03-11
"203546","Ian Clark","3","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","-2","2","1","1",2017-03-11
"203546","Ian Clark","3","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","2","26","1","0",2017-03-11
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","14","-148","21","1","1",2017-03-11
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","7","-34","67","1","1",2017-03-11
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","19","-112","154","1","1",2017-03-11
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","12","-104","61","1","1",2017-03-11
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-11","11","1","1",2017-03-11
"203546","Ian Clark","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-117","218","1","1",2017-03-11
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","13","127","46","1","0",2017-03-11
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","14","148","11","1","0",2017-03-14
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","17","-166","38","1","0",2017-03-14
"203546","Ian Clark","3","Missed Shot","Jump Shot","3PT","Right Corner 3","24+ ft.","23","233","28","1","0",2017-03-14
"203546","Ian Clark","1","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","18","110","149","1","1",2017-03-16
"203546","Ian Clark","2","Missed Shot","Layup","2PT","Restricted Area","8- ft.","2","-22","7","1","0",2017-03-16
"203546","Ian Clark","2","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","28","-130","254","1","1",2017-03-16
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","11","-110","8","1","0",2017-03-16
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","5","2","51","1","1",2017-03-16
"203546","Ian Clark","4","Made Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-130","223","1","1",2017-03-16
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","25","-201","159","1","0",2017-03-16
"203546","Ian Clark","4","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","21","-171","124","1","1",2017-03-16
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","-9","13","1","1",2017-03-18
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","7","9","75","1","0",2017-03-18
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","9","7","1","1",2017-03-18
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","-2","264","1","0",2017-03-18
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","26","127","237","1","0",2017-03-18
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","2","19","8","1","1",2017-03-18
"203546","Ian Clark","4","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","9","13","1","1",2017-03-18
"203546","Ian Clark","2","Made Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","9","-88","31","1","1",2017-03-20
"203546","Ian Clark","4","Missed Shot","Jump Shot","3PT","Left Corner 3","24+ ft.","23","-235","-10","1","0",2017-03-20
"203546","Ian Clark","4","Made Shot","Hook Shot","2PT","Paint (Non-RA)","8- ft.","4","48","8","1","1",2017-03-20
"203546","Ian Clark","4","Missed Shot","Jump Shot","2PT","Restricted Area","8- ft.","3","-9","33","1","0",2017-03-20
"203546","Ian Clark","2","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","22","-171","141","1","1",2017-03-21
"203546","Ian Clark","2","Made Shot","Jump Shot","2PT","Mid-Range","16-24 ft.","20","-56","198","1","1",2017-03-21
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","1","17","-6","1","1",2017-03-21
"203546","Ian Clark","2","Made Shot","Jump Shot","2PT","Paint (Non-RA)","8- ft.","7","68","31","1","1",2017-03-21
"203546","Ian Clark","2","Made Shot","Layup","2PT","Restricted Area","8- ft.","0","1","7","1","1",2017-03-21
"203546","Ian Clark","2","Missed Shot","Bank Shot","2PT","Paint (Non-RA)","8- ft.","6","45","51","1","0",2017-03-21
"203546","Ian Clark","2","Missed Shot","Jump Shot","2PT","Mid-Range","8-16 ft.","14","14","149","1","0",2017-03-21
"203546","Ian Clark","2","Missed Shot","Jump Shot","3PT","Above Break 3","24+ ft.","24","-196","149","1","0",2017-03-21
